CutterID,CutterNo,CutterName,CustomerID,MoldDesignID,CutterDesignCode,MoldShared,ItemTypeID,RackLayerID,storage_company,CutterNote,CutterDetail,SatoCode,SatoCodeDate,Description,UsageStatus,BladeCount,CutterPresence,OverallDimensions,Pitch,PlasticCutType,PostCutLength,PostCutWidth,CutlineLength,CutlineWidth,CutterLength,CutterWidth,CutterHeight,CutterThickness,CutterCorner,CutterChamfer,CutterType,CutterManufactureDate,CutterDim,PPcushionUse,IDTenKH,IDMaKhuonThietKe,GhiChuSXdao,CutterEntry,CreatCutterByMoldNumber,QrLink,Processed,ReportLink
355,360,ADY-117,111,104,ADY117,,4,423,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-117,,,117,,,
356,375,STD-004,82,2279,STD004,,4,423,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,STD,STD-004,,,004,,,
357,JAE067,JAE-067,177,651,JAE067,066,4,423,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JAE,JAE-067,,,067,,,
358,JAE025,JAE-025,177,627,JAE025,,4,423,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JAE,JAE-025,,,025,,,
359,309,SSK-001,80,2208,SSK001,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SSK,SSK-001,,,001,,,
360,328,RCH-001,49,1918,RCH001,002,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,RCH,RCH-001,,,001,,,
361,320,JAE-075,177,655,JAE075,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JAE,JAE-075,,,075,,,
362,319,MTM,9,1416,MTM,,4,413,,試作いろいろ使う,C面2箇所,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MTM,MTM,,,283x205,,,
363,311,SSK-004,80,2211,SSK004,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SSK,SSK-004,,,004,,,
364,315,TE-6-157-1,93,2839,TE61571,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-6-157-1,,,6-157-1,,,
365,75,TNX-012,102,3117,TNX012,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TNX,TNX-012,,,012,,,
366,175,NPR-001,271,1682,NPR001,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NPR,NPR-001,,,001,,,
367,112,GMY-096,157,550,GMY096,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,GMY,GMY-096,,,096,,,
368,274,KSP-115,199,1197,KSP115,158,4,413,,,(330x225),,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-115,,,115,,,
369,344,DIM-004,142,401,DIM004,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,DIM,DIM-004,,,004,,,
370,342,KIK-501,291,979,KIK501,,4,413,,他社金型 トーラス　C2　プレート,,,,,,1,TRUE,,,PET,,,407,307,,,,,3R,C,別抜き,,407x307-3R-C,,KIK,KIK-501,,,501,,,
371,DIC033,DIC-033,141,297,DIC033,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,DIC,DIC-033,,,033,,,
372,296,JIC-002,178,862,JIC002,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JIC,JIC-002,,,002,,,
373,297,YMT-008,238,3314,YMT008,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YMT,YMT-008,,,008,,,
374,294,SRD-001,310,2180,SRD001,049,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SRD,SRD-001,,,001,,,
375,398,YCM-047,230,3242,YCM047,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YCM,YCM-047,,,047,,,
376,287,ADY-078T,111,68,ADY078T,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-078T,,,"078T,B",,,
377,280,ADY-075,111,63,ADY075,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-075,,,075,,,
378,187,TE-0-156-1,93,2427,TE01561,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-0-156-1,,,0-156-1,,,
379,272,NKP-001,259,1635,NKP001,,4,413,,,（台）,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NKP,NKP-001,,,001,,,
380,271,JAE-007,177,617,JAE007,008,4,413,,,（台）,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JAE,JAE-007,,,007,,,
381,270,TJS-003,264,3047,TJS003,TJS003,4,413,,アイフォン（台）,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TJS,TJS-003,,,003,,,
382,268,NGK-001,17,1582,NGK001,DIM-005,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NGK,NGK-001,,,001,,,
383,267,CST-009,138,266,CST009,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,CST,CST-009,,,009,,,
384,264,LPS-011,206,1318,LPS011,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-011,,,011,,,
385,263,SG-001,300,1964,SG001,SG001,4,413,,,"(7-127-7,8共通あては違う）",,,,,,TRUE,,,PP,,,,,,,,,,,別抜き,,,,SG,SG-001,,,001 PP,,,
386,262,MTM-074,9,1426,MTM074,080 (B.CL),4,413,,ミツミ電機のカッター,C面１ヶ所,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MTM,MTM-074,,,074,,,
387,261,ARK-001,121,176,ARK001,002,4,413,,,,,,,In Use,,TRUE,,,,,,,,,,,,,,別抜き,,,,ARK,ARK-001,,,001,,,
388,374,SJI-014,63,2010,SJI014,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SJI,SJI-014,,,014,,,
389,8号機,Other,244,1861,Other,,4,413,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,Other,Other,,,8号機,,,
390,183,LPS-002新,206,1311,LPS002新,,4,403,,,新（１面、両面）,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-002新,,,002新,,,
391,182,KSP-049新,199,1140,KSP049新,050,4,403,,新,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-049新,,,049 新,,,
392,181,TE-1447069-4,93,2536,TE14470694,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1447069-4,,,1447069-4,,,
393,180,ADY-067,111,57,ADY067,"068, 069",4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-067,,,067,,,
394,179,AMP-024,117,151,AMP024,TE-014,4,403,,,Aタイプ専用 C面なし　461ｘ292.5,,,,,,TRUE,461x292.5,,,,,461,292.5,,,,,4R10,,別抜き,,461x292.5-4R10-,,AMP,AMP-024,,,024,,,
395,177,ADY-059,111,51,ADY059,"060, 081",4,403,,,4面,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-059,,,059,,,
396,176,YSM-017,241,3439,YSM017,018,4,403,,,"017 <--> 031, 018<-->029?",,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSM,YSM-017,,,017,,,
397,395,NPR-003,271,1684,NPR003,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NPR,NPR-003,,,003,,,
398,174,KDS-054,248,891,KDS054,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KDS,KDS-054,,,054,,,
399,173,GMY-086,157,541,GMY086,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,GMY,GMY-086,,,086,,,
400,172,DNS-001B,145,429,DNS001B,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,DNS,DNS-001B,,,001BT,,,
401,171,LPS-001,206,1310,LPS001,KDS-064,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-001,,,001,,,
402,170,Other,244,1861,Other,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,Other,Other,,,PICK CASE,,,
403,169,KSP-063,199,1148,KSP063,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-063,,,063,,,
404,168,KDS-055,248,892,KDS055,,4,403,,,緑,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KDS,KDS-055,,,055,,,
405,167,TIH-007,95,3010,TIH007,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TIH,TIH-007,,,007,,,
406,166,KSE-021,198,1085,KSE021,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSE,KSE-021,,,021,,,
407,165,YSM-014,241,3436,YSM014,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSM,YSM-014,,,014,,,
408,164,NEC-010,15,1570,NEC010,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NEC,NEC-010,,,010,,,
409,163,NEC-009B,15,1565,NEC009B,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NEC,NEC-009B,,,009,,,
410,161,Other,244,1861,Other,,4,403,,,493x340,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,Other,Other,,,Cタイプ専用,,,
411,160,MTM,9,1416,MTM,,4,403,,,成光産業,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MTM,MTM,,,A,,,
412,159,YMT-001,238,3307,YMT001,"002, 003, 004, 005, YCM-009",4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YMT,YMT-001,,,001,,,
413,158,YCM-055,230,3247,YCM055,"009, 016",4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YCM,YCM-055,,,055,,,
414,156,SWJ-009,85,2303,SWJ009,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SWJ,SWJ-009,,,009,,,
415,155,MTE-001,8,1414,MTE001,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MTE,MTE-001,,,001,,,
416,154,MYS-002,11,1469,MYS002,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MYS,MYS-002,,,002,,,
417,153,TIH-004,95,3007,TIH004,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TIH,TIH-004,,,004,,,
418,152,KSE-018,198,1083,KSE018,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSE,KSE-018,,,018,,,
420,150,TWG-001,331,3171,TWG001,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TWG,TWG-001,,,001,,,
421,149,YSM-013,241,3435,YSM013,,4,403,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSM,YSM-013,,,013,,,
422,184,KSE-022,198,1087,KSE022,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSE,KSE-022,,,022,,,
423,185,SJK-002,281,2019,SJK002,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SJK,SJK-002,,,002,,,
424,186,KSP-067,199,1151,KSP067,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-067,,,067,,,
425,188,KSP-066,199,1150,KSP066,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-066,,,066,,,
426,189,YSM-016,241,3438,YSM016,"015, 025",4,404,,,3コ,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSM,YSM-016,,,016,,,
427,191,KSE-023,198,1089,KSE023,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSE,KSE-023,,,023,,,
428,399,RCH-008,49,1925,RCH008,"009, 007",4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,RCH,RCH-008,,,008,,,
429,193,GMY-087,157,542,GMY087,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,GMY,GMY-087,,,087,,,
430,194,MIS-001,213,1346,MIS001,,4,404,,,(４面),,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MIS,MIS-001,,,001,,,
431,195,KKC-002,283,982,KKC002,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KKC,KKC-002,,,002,,,
432,196,KSP-050,199,1141,KSP050,049AB,4,404,,,1面新,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-050,,,050AB,,,
433,197,BMI-002,295,229,BMI002,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,BMI,BMI-002,,,002,,,
434,198,SMK-137,71,2114,SMK137,"141, 133, 166",4,404,,,(240x180),,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SMK,SMK-137,,,137,,,
435,198,SMK-141,71,2115,SMK141,166,4,404,,,（両面）　240ｘ180,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SMK,SMK-141,,,141,,,
436,199,YCM-025,230,3221,YCM025,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YCM,YCM-025,,,025,,,
438,noname,Other,244,1861,Other,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,Other,Other,,,,,,
439,192,LPS-037,206,1326,LPS037,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-037,,,037,,,
440,86,CIPS-005,134,241,CIPS005,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,CIPS,CIPS-005,,,005,,,
442,JAE153,JAE-153R,177,693,JAE153R,,4,404,,,（穴あけ）,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JAE,JAE-153R,,,153,,,
443,33,CPL,137,255,CPL,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,CPL,CPL,,,サンプル用トレイ,,,
444,28,Other,244,1861,Other,,4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,Other,Other,,,YO 1014A (9K),,,
445,29,KSP-330,199,1280,KSP330,"KSP-049, KSP-050R(ノート)",4,404,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-330,,,330,,,
450,TMC-014,TMC-014,100,3103,TMC014,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TMC,TMC-014,,,014,,,
452,2,ADV017,110,33,ADV017,ADV017,4,942,,,①,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADV,ADV-017,,,017,,,
453,3,ADV017,110,33,ADV017,ADV017,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADV,ADV-017,,,017,,,
454,4,HMP004,163,569,HMP004,HMP004,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,HMP,HMP-004,,,004,,,
455,5,HMP-005 (使用禁止）,163,570,HMP005 (使用禁止）,"HMP005, HMP006",4,1001,,,2面,,,,使用禁止,,TRUE,,,,,,,,,,,,,,別抜き,,,,HMP,HMP-005 (使用禁止）,,,005,,,
456,6,TE12795093,93,2532,TE12795093,TE12795093,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279509-3,,,1279509-3,,,
457,7,YSM001,241,3424,YSM001,YSM001,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSM,YSM-001,,,001,,,
458,8,YSM002,241,3425,YSM002,"YSM002, YSM003",4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSM,YSM-002,,,002,,,
459,9,KSP018,199,1107,KSP018,"KSP018, KSP019",4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-018,,,018,,,
460,10,KSP-020,199,1109,KSP020,"KSP020, KSP021, KSP022, KSP023, KSP024, KSP025, KSP026",4,942,,右,右,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-020,,,020,,,
461,11,KSP020,199,1109,KSP020,"KSP020, KSP021, KSP022, KSP023, KSP024, KSP025, KSP026",4,942,,左,左,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-020,,,020,,,
462,12,NIT-001,22,1624,NIT001,NIT001,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NIT,NIT-001,,,001,,,
463,13,OTAX014,42,1852,OTAX014,OTAX014,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,OTAX,OTAX-014,,,014,,,
464,14,FJK-002,155,520,FJK002,FJK002,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,FJK,FJK-002,,,002,,,
465,15,FJK,155,518,FJK,FJK,4,942,,PP,PP,,,,,,TRUE,,,PP,,,,,,,,,,,別抜き,,,,FJK,FJK,,,,,,
466,16,TMC-002,100,3099,TMC002,TMC002,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TMC,TMC-002,,,002,,,
467,17,DIC008,141,282,DIC008,"SPJ-014, DIC008, SPJ014",4,942,,,,,,,,,TRUE,,,,,,330,230,,,,,,,別抜き,,330x230--,,DIC,DIC-008,,,008,,,
468,18,CANON,203,4324,KYANON,CANON,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KYANON,KYANON,,,,,,
469,19,TE81039,93,2896,TE81039,TE81039,4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-8-103-9,,,8-103-9,,,
470,20,TE-4-129-5,93,2745,TE41295,"TE01295, TE51297, TE41295",4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-4-129-5,,,4-129-5,,,
471,21,TE-1279509-4,93,2533,TE12795094,TE12795094,4,903,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279509-4,,,1279509-4,,,
473,22,TE-1279509-2,93,2531,TE12795092,TE12795092,4,903,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279509-2,,,1279509-2,,,
474,23,TE-1279508-1,93,2524,TE12795081,TE12795081,4,903,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279508-1,,,1279508-1,,,
475,24,TE-1279508-2,93,2525,TE12795082,TE12795082,4,903,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279508-2,,,1279508-2,,,
476,25,TE-1279508-3,93,2526,TE12795083,TE12795083,4,903,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279508-3,,,1279508-3,,,
477,26,TE-1279509-1,93,2530,TE12795091,TE12795091,4,903,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279509-1,,,1279509-1,,,
478,27,TE-1279600-1 新,93,2535,TE12796001 新,TE12796001新,4,903,,新,新,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-1279600-1 新,,,1279600-1 新,,,
485,30,YSD-Z-030-1,108,3411,YSDZ0301,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,YSD,YSD-Z-030-1,,,Z-030-1 RB,,,
486,178,AP-001,246,160,AP001,AP001,4,442,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,AP,AP-001,,,001,,,
490,190,TE-0-156-9,93,2428,TE01569,9-130-2,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-0-156-9,,,0-156-9,,,
491,61,LKS-003,282,1304,LKS003,"006, 007, YSM-009, LKS003, LKS006, YSM009, LKS007",4,902,,,箱,,,,,,TRUE,,,,,,200,200,,,,,,,別抜き,,200x200--,,LKS,LKS-003,,,003,,,
492,176,MTM-026,9,1420,MTM026,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MTM,MTM-026,,,026,,,
493,192,LPS-003,206,1312,LPS003,"007, 009, 006",4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-003,,,003,,,
494,197,KKC-002,283,982,KKC002,KKC002新,4,920,,新・使用禁止,新,,,,使用禁止,,TRUE,,,,,,,,,,,,,,別抜き,,,,KKC,KKC-002,,,002,,,
495,199,MTM-027,9,1421,MTM027,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MTM,MTM-027,,,027,,,
497,202,NGS-010,18,1595,NGS010,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NGS,NGS-010,,,010,,,
498,203,KSP-076,199,1159,KSP076,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-076,,,076,,,
499,205,DIN-001,143,418,DIN001,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,DIN,DIN-001,,,001,,,
500,312,TE-4-156-0,93,2755,TE41560,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-4-156-0,,,4-156-0,,,
502,393,IMT-003,313,595,IMT003,,4,1001,,,インラインカッタ－　２F成形,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,IMT,IMT-003,,,003,,,
503,221,YSD-Z-100-1,108,3419,YSDZ1001,"YSDZ1001, YSDZ0502, YSDZ0601",4,442,,,PP,,,,,,TRUE,,,PP,,,,,,,,,,,別抜き,,,,YSD,YSD-Z-100-1,,,Z-100-1,,,
505,226,TE81270,93,2898,TE81270,"TE91561R, TE81270",4,400,,プレスする時フレーム当たっていないか確認,,,,,,,TRUE,,,,,,461,292.5,,,,,4R10,,別抜き,,461x292.5-4R10-,,TE,TE-8-127-0,,,8-127-0,,,
509,619,ADV-035,110,44,ADV035,,4,1001,,,インラインカッター,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,ADV,ADV-035,,,035,,,
510,241,SKS-012,69,2070,SKS012,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SKS,SKS-012,,,012,,,
515,246,SWJ-004?,85,2300,SWJ004,,4,441,,,"{MMT-002, ADY-108}? 不明",,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SWJ,SWJ-004?,,,004?,,,
522,258,KSP-151,199,1223,KSP151,"155, 156, 150",4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KSP,KSP-151,,,151,,,
523,259,SLK106,70,2076,SLK106,"SLK106, SLK111, SLK113A",4,942,,111文字側C面、113文字がない側C面、Aの箱使う、Bの箱使わない (新しいカッターあり17.2.17）,C面2ヶ所,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SLK,SLK-106,,,106,,,
525,265,KGM-001,185,959,KGM001,KGM001,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KGM,KGM-001,,,001,,,
526,266,KGM-002,185,960,KGM002,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,KGM,KGM-002,,,002,,,
527,269,TJS002,264,3046,TJS002,TJS002,4,932,,アイフォン（台）,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TJS,TJS-002,,,002,,,
530,273,NML-001,24,1637,NML001,"002, 003",4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NML,NML-001,,,001,,,
531,275,NGS-013,18,1598,NGS013,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NGS,NGS-013,,,013 AB,,,
532,276,SYS001,87,2307,SYS001,SYS001,4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SYS,SYS-001,,,001,,,
533,277,TE-7-127-7 R4,93,2866,TE71277 R4,,4,1001,,変更15.4.13,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TE,TE-7-127-7 R4,,,7-127-7R4,,,
534,KSP105,KSP-105,199,1186,KSP105,"168, 169, 174, 175, 170",4,1001,,,,,,,,,TRUE,,,,,,300,200,,,,,,,別抜き,,300x200--,,KSP,KSP-105,,,105,,,
535,692,HYS-001,334,584,HYS001,,4,1001,,2Fカッター置場,インラインカッター,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,HYS,HYS-001,,,001,,,
536,278,LPS-012,206,1319,LPS012,"013, 017",4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-012,,,012,,,
537,279,LPS-011,206,1318,LPS011,016,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,LPS,LPS-011,,,011,,,
538,281,AAT001T,109,18,AAT001T,"AAT001T, AAT001B",4,942,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,AAT,AAT-001T,,,"001T,B",,,
539,282,TES-001,258,2966,TES001,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TES,TES-001,,,001,,,
540,283,TES-002,258,2967,TES002,TES002,4,442,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TES,TES-002,,,002,,,
541,284,SCP001,270,1948,SCP001,SCP001,4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SCP,SCP-001,,,001,,,
542,285,SZT002,88,2309,SZT002,SZT002,4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,SZT,SZT-002,,,002,,,
543,286,MIY-001,214,1352,MIY001,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,MIY,MIY-001,,,001,,,
544,288,TJS004,264,3048,TJS004,TJS004,4,932,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,TJS,TJS-004,,,004,,,
545,289,OOT015,38,1807,OOT015,OOT015,4,943,,,インライ変更,,,,,,TRUE,,,,,,,,,,,,,,In-Line,,,,OOT,OOT-015,,,015,,,
546,290,JAE004,177,614,JAE004,"005, JAE004, JAE005",4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JAE,JAE-004,,,004,,,
547,291,ADY-077,111,65,ADY077,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-077,,,077,,,
548,292,ODS-043,32,1767,ODS043,,4,1001,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,ODS,ODS-043,,,043,,,
549,293,STY001,317,2299,STY001,STY001,4,943,,,(ねんどヘラ）,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,STY,STY-001,,,001,,,
550,295,JIC001,178,861,JIC001,JIC001,4,943,,,(コップブラシ）,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,JIC,JIC-001,,,001,,,
551,298,STD002,82,2277,STD001,STD002,4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,STD,STD-001,,,001,,,
552,299,STD001,82,2276,STD002,STD001,4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,STD,STD-002,,,002,,,
553,300,CSM001,265,259,CSM001,CSM001,4,943,,,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,CSM,CSM-001,,,001,,,
554,246,ADY-108,111,97,ADY108,"ADY108, MMT002",4,441,,1F 2P アルミ,インラインカッター,,,,,2,TRUE,,,,,,,,,,,,,,別抜き,,,,ADY,ADY-108,,,108,,,
555,297,NGS-012,18,1597,NGS012,,4,1001,,インラインカッターSPJ-007２面使用,,,,,,,TRUE,,,,,,,,,,,,,,別抜き,,,,NGS,NGS-012,,,012,,,
